Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code,Duration
Saudia,2019-05-09,Jeddah,London,Jeddah → London,16:55,19:15,2 stops,Multi Stopover,13591,saudia,jeddah,1580,2.0,JED,1580
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,20:20,23:25,1 stop,Standard Stopover,7927,saudia,dammam,1625,1.0,DMM,1625
Saudia,2019-06-03,Jeddah,London,Jeddah → London,15:00,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,1680,1.0,JED,1680
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,18:55,16:10,1 stop,No Meal,11087,saudia,riyadh,1275,1.0,RUH,1275
Saudia,2019-03-01,Jeddah,London,Jeddah → London,04:00,07:40,1 stop,Standard Stopover,28322,saudia,jeddah,1660,1.0,JED,1660
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,17:00,19:10,1 stop,No Meal,9314,saudia,dammam,1570,1.0,DMM,1570
Saudia,2019-06-09,Jeddah,London,Jeddah → London,15:10,20:00,1 stop,Standard Stopover,7060,saudia,jeddah,290,1.0,JED,290
Flynas,2019-03-01,Abha,Dammam,Abha → Dammam,11:35,14:00,non-stop,Express Flight,7900,flynas,abha,145,0.0,AHB,145
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,02:55,04:20,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED,85
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,19:35,00:10,1 stop,Standard Stopover,4860,saudia,dammam,275,1.0,DMM,275
Saudia,2019-05-01,Medina,Cairo,Medina → Cairo,05:45,07:15,non-stop,Express Flight,2017,saudia,medina,90,0.0,MED,90
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,08:10,13:00,1 stop,Standard Stopover,5069,saudia,dammam,290,1.0,DMM,290
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,07:10,10:45,1 stop,Standard Stopover,9397,saudia,dammam,1655,1.0,DMM,1655
Saudia,2019-04-06,Jeddah,London,Jeddah → London,10:35,15:35,1 stop,Standard Stopover,5073,saudia,jeddah,300,1.0,JED,300
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,05:55,23:15,3 stops,General Flight,15145,saudia,dammam,1040,3.0,DMM,1040
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:15,19:15,1 stop,Standard Stopover,8099,saudia,jeddah,600,1.0,JED,600
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,11:50,19:50,1 stop,Standard Stopover,14594,saudia,riyadh,480,1.0,RUH,480
Saudia,2019-03-27,Jeddah,London,Jeddah → London,14:30,17:35,non-stop,Express Flight,4729,saudia,jeddah,185,0.0,JED,185
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,22:15,00:50,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:40,19:00,2 stops,No Meal,19644,saudia,jeddah,440,2.0,JED,440
Saudia,2019-03-27,Jeddah,London,Jeddah → London,19:45,19:15,2 stops,Multi Stopover,8656,saudia,jeddah,1410,2.0,JED,1410
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:40,12:35,2 stops,Multi Stopover,13014,saudia,jeddah,1615,2.0,JED,1615
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:40,16:10,1 stop,Standard Stopover,6442,saudia,jeddah,570,1.0,JED,570
Saudia,2019-05-09,Jeddah,London,Jeddah → London,13:00,12:35,1 stop,No Meal,12373,saudia,jeddah,1415,1.0,JED,1415
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,09:35,14:25,1 stop,No Meal,10539,saudia,dammam,1730,1.0,DMM,1730
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,09:20,1 stop,No Meal,10844,saudia,dammam,800,1.0,DMM,800
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,17:00,09:05,1 stop,Standard Stopover,8452,saudia,dammam,965,1.0,DMM,965
Saudia,2019-05-18,Jeddah,London,Jeddah → London,08:35,22:30,1 stop,Standard Stopover,7144,saudia,jeddah,835,1.0,JED,835
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,20:30,23:20,non-stop,Express Flight,5126,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-12,Jeddah,London,Jeddah → London,19:00,01:30,1 stop,Standard Stopover,6795,saudia,jeddah,390,1.0,JED,390
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,21:10,10:05,1 stop,No Meal,8586,saudia,dammam,775,1.0,DMM,775
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,No Baggage,4439,saudia,dammam,145,0.0,DMM,145
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,09:35,12:30,non-stop,No Baggage,6205,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,00:30,03:25,non-stop,Express Flight,4284,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,16:30,23:35,1 stop,Standard Stopover,14571,saudia,dammam,425,1.0,DMM,425
Saudia,2019-04-06,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,non-stop,Express Flight,3807,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-06,Dammam,Riyadh,Dammam → Riyadh,06:55,09:35,non-stop,Express Flight,3850,saudia,dammam,160,0.0,DMM,160
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,11:35,18:50,1 stop,Standard Stopover,8479,saudia,dammam,435,1.0,DMM,435
Saudia,2019-05-18,Jeddah,London,Jeddah → London,09:00,21:00,1 stop,Standard Stopover,8073,saudia,jeddah,720,1.0,JED,720
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,13:00,15:50,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Flynas,2019-05-09,Abha,Dammam,Abha → Dammam,11:35,14:00,non-stop,Express Flight,4332,flynas,abha,145,0.0,AHB,145
Saudia,2019-04-27,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,non-stop,Express Flight,4174,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,11:50,08:55,1 stop,Long Layover,14594,saudia,riyadh,1265,1.0,RUH,1265
Saudia,2019-06-03,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,No Meal,11507,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-15,Jeddah,London,Jeddah → London,07:10,22:30,1 stop,No Meal,6093,saudia,jeddah,920,1.0,JED,920
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,non-stop,Express Flight,8033,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-03,Jeddah,London,Jeddah → London,21:25,12:35,2 stops,Multi Stopover,13292,saudia,jeddah,910,2.0,JED,910
Saudia,2019-06-15,Jeddah,London,Jeddah → London,11:40,19:15,1 stop,Standard Stopover,9526,saudia,jeddah,455,1.0,JED,455
Saudia,2019-03-21,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,non-stop,No Baggage,3815,saudia,dammam,140,0.0,DMM,140
Flynas,2019-06-27,Abha,Dammam,Abha → Dammam,13:15,15:35,non-stop,Express Flight,3597,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-15,Jeddah,London,Jeddah → London,14:35,04:25,2 stops,Multi Stopover,13376,saudia,jeddah,830,2.0,JED,830
Saudia,2019-05-09,Medina,Cairo,Medina → Cairo,05:45,07:15,non-stop,Express Flight,2017,saudia,medina,90,0.0,MED,90
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,09:25,01:20,2 stops,Multi Stopover,11853,saudia,dammam,955,2.0,DMM,955
Saudia,2019-06-12,Jeddah,London,Jeddah → London,13:00,19:00,1 stop,No Meal,10262,saudia,jeddah,360,1.0,JED,360
Flynas,2019-03-24,Abha,Dammam,Abha → Dammam,09:30,12:05,non-stop,Express Flight,3859,flynas,abha,155,0.0,AHB,155
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,07:00,05:25,2 stops,Multi Stopover,12744,saudia,dammam,1345,2.0,DMM,1345
Saudia,2019-06-01,Jeddah,London,Jeddah → London,17:50,01:30,2 stops,Multi Stopover,18485,saudia,jeddah,460,2.0,JED,460
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,09:50,08:55,2 stops,Multi Stopover,13227,saudia,dammam,1385,2.0,DMM,1385
Flynas,2019-06-21,Abha,Dammam,Abha → Dammam,19:35,21:55,non-stop,Express Flight,3597,flynas,abha,140,0.0,AHB,140
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,15:15,17:45,non-stop,Express Flight,4804,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-15,Riyadh,Jeddah,Riyadh → Jeddah,06:05,08:50,non-stop,Express Flight,4423,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-09,Jeddah,London,Jeddah → London,15:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1295,1.0,JED,1295
Flynas,2019-05-06,Abha,Dammam,Abha → Dammam,09:45,12:00,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB,135
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,non-stop,Express Flight,4174,saudia,dammam,160,0.0,DMM,160
Saudia,2019-03-09,Jeddah,London,Jeddah → London,16:35,22:50,1 stop,Standard Stopover,7084,saudia,jeddah,375,1.0,JED,375
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,09:50,08:55,2 stops,Multi Stopover,14960,saudia,dammam,1385,2.0,DMM,1385
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,06:30,16:20,1 stop,Standard Stopover,13339,saudia,dammam,590,1.0,DMM,590
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:05,16:10,1 stop,Standard Stopover,6818,saudia,jeddah,665,1.0,JED,665
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:45,04:25,2 stops,Multi Stopover,13376,saudia,jeddah,1300,2.0,JED,1300
Saudia,2019-06-09,Jeddah,London,Jeddah → London,15:00,01:30,1 stop,Standard Stopover,6316,saudia,jeddah,630,1.0,JED,630
Saudia,2019-06-18,Jeddah,London,Jeddah → London,18:05,21:10,non-stop,Express Flight,5201,saudia,jeddah,185,0.0,JED,185
Saudia,2019-05-18,Jeddah,London,Jeddah → London,23:30,04:35,1 stop,Standard Stopover,10958,saudia,jeddah,305,1.0,JED,305
Flynas,2019-06-21,Abha,Dammam,Abha → Dammam,11:35,14:00,non-stop,Express Flight,3858,flynas,abha,145,0.0,AHB,145
Saudia,2019-06-09,Jeddah,London,Jeddah → London,13:00,19:00,1 stop,No Meal,10262,saudia,jeddah,360,1.0,JED,360
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,09:10,13:15,1 stop,Standard Stopover,8996,saudia,dammam,245,1.0,DMM,245
Saudia,2019-03-27,Jeddah,London,Jeddah → London,05:10,19:45,2 stops,No Meal,8098,saudia,jeddah,2315,2.0,JED,2315
Flynas,2019-05-01,Abha,Dammam,Abha → Dammam,08:20,10:35,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB,135
Saudia,2019-05-24,Jeddah,London,Jeddah → London,07:30,19:00,1 stop,Standard Stopover,10529,saudia,jeddah,690,1.0,JED,690
Saudia,2019-03-21,Jeddah,London,Jeddah → London,02:15,18:50,1 stop,No Meal,7438,saudia,jeddah,995,1.0,JED,995
Saudia,2019-05-09,Jeddah,London,Jeddah → London,14:00,04:25,1 stop,No Meal,12373,saudia,jeddah,865,1.0,JED,865
Saudia,2019-05-27,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:05,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:00,13:20,1 stop,Standard Stopover,9042,saudia,jeddah,380,1.0,JED,380
Saudia,2019-04-06,Jeddah,London,Jeddah → London,17:20,09:25,1 stop,Standard Stopover,4697,saudia,jeddah,965,1.0,JED,965
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,14:05,19:50,1 stop,No Meal,10844,saudia,dammam,345,1.0,DMM,345
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,04:55,07:45,non-stop,Express Flight,8420,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-06,Jeddah,London,Jeddah → London,07:10,16:10,1 stop,No Meal,7563,saudia,jeddah,540,1.0,JED,540
Saudia,2019-05-15,Jeddah,London,Jeddah → London,20:40,09:25,1 stop,Standard Stopover,7480,saudia,jeddah,765,1.0,JED,765
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,non-stop,No Meal,4030,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:10,22:30,1 stop,Standard Stopover,6513,saudia,jeddah,920,1.0,JED,920
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,10:20,17:35,1 stop,Standard Stopover,8355,saudia,dammam,435,1.0,DMM,435
Saudia,2019-05-21,Jeddah,London,Jeddah → London,15:05,01:30,2 stops,Multi Stopover,16655,saudia,jeddah,625,2.0,JED,625
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,05:45,18:15,1 stop,No Meal,10844,saudia,dammam,750,1.0,DMM,750
Saudia,2019-06-21,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,non-stop,Express Flight,3873,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,15:15,17:45,non-stop,Express Flight,5224,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,16:30,12:00,1 stop,No Meal,10844,saudia,dammam,1170,1.0,DMM,1170
Saudia,2019-03-03,Dammam,Riyadh,Dammam → Riyadh,05:30,08:20,non-stop,Express Flight,4778,saudia,dammam,170,0.0,DMM,170
Saudia,2019-03-09,Jeddah,London,Jeddah → London,20:50,18:50,1 stop,Standard Stopover,16289,saudia,jeddah,1320,1.0,JED,1320
Saudia,2019-03-18,Jeddah,London,Jeddah → London,05:10,08:00,non-stop,Express Flight,5674,saudia,jeddah,170,0.0,JED,170
Saudia,2019-03-12,Medina,Cairo,Medina → Cairo,06:00,11:55,2 stops,Multi Stopover,12854,saudia,medina,1795,2.0,MED,1795
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,22:00,11:05,1 stop,Standard Stopover,8425,saudia,riyadh,785,1.0,RUH,785
Saudia,2019-03-21,Jeddah,London,Jeddah → London,05:30,18:50,2 stops,No Meal,9328,saudia,jeddah,2240,2.0,JED,2240
Saudia,2019-03-03,Jeddah,London,Jeddah → London,02:15,15:30,1 stop,Standard Stopover,17057,saudia,jeddah,795,1.0,JED,795
Saudia,2019-05-03,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-03,Jeddah,London,Jeddah → London,11:30,21:00,1 stop,Standard Stopover,14871,saudia,jeddah,570,1.0,JED,570
Saudia,2019-06-27,Jeddah,London,Jeddah → London,12:15,19:00,2 stops,Multi Stopover,14300,saudia,jeddah,1845,2.0,JED,1845
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,21:10,09:20,1 stop,No Meal,8529,saudia,dammam,730,1.0,DMM,730
Saudia,2019-06-09,Jeddah,London,Jeddah → London,04:55,19:00,1 stop,Standard Stopover,10877,saudia,jeddah,845,1.0,JED,845
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,17:35,22:15,1 stop,Standard Stopover,5386,saudia,dammam,280,1.0,DMM,280
Saudia,2019-03-27,Jeddah,London,Jeddah → London,10:45,18:50,1 stop,Standard Stopover,11622,saudia,jeddah,485,1.0,JED,485
Saudia,2019-05-27,Jeddah,London,Jeddah → London,03:50,19:00,1 stop,Standard Stopover,10197,saudia,jeddah,910,1.0,JED,910
Saudia,2019-05-21,Jeddah,London,Jeddah → London,16:45,22:30,1 stop,Standard Stopover,8028,saudia,jeddah,345,1.0,JED,345
Saudia,2019-06-01,Medina,Cairo,Medina → Cairo,12:00,13:30,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,08:15,21:25,1 stop,Standard Stopover,6781,saudia,riyadh,790,1.0,RUH,790
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-06,Jeddah,London,Jeddah → London,10:20,19:15,1 stop,Standard Stopover,8266,saudia,jeddah,535,1.0,JED,535
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,07:10,10:05,non-stop,Express Flight,6144,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,non-stop,No Meal,4544,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-03,Jeddah,London,Jeddah → London,05:30,12:35,2 stops,Multi Stopover,14441,saudia,jeddah,425,2.0,JED,425
Saudia,2019-06-12,Medina,Cairo,Medina → Cairo,21:05,22:25,non-stop,Express Flight,3100,saudia,medina,80,0.0,MED,80
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,20:25,14:25,1 stop,Standard Stopover,13067,saudia,dammam,1080,1.0,DMM,1080
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,18:55,23:35,1 stop,No Meal,8529,saudia,dammam,1720,1.0,DMM,1720
Saudia,2019-05-15,Jeddah,London,Jeddah → London,08:35,16:10,1 stop,Standard Stopover,6442,saudia,jeddah,455,1.0,JED,455
Saudia,2019-06-27,Jeddah,London,Jeddah → London,10:20,21:00,1 stop,Standard Stopover,6480,saudia,jeddah,640,1.0,JED,640
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,10:30,11:20,1 stop,Standard Stopover,11003,saudia,riyadh,1490,1.0,RUH,1490
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,21:00,23:50,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:30,04:40,1 stop,Standard Stopover,13941,saudia,dammam,1330,1.0,DMM,1330
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,07:10,18:50,1 stop,Standard Stopover,8820,saudia,dammam,700,1.0,DMM,700
Saudia,2019-03-09,Jeddah,London,Jeddah → London,17:45,23:00,1 stop,Standard Stopover,9064,saudia,jeddah,315,1.0,JED,315
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,08:25,19:50,1 stop,No Meal,10844,saudia,dammam,685,1.0,DMM,685
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,Multi Stopover,15129,saudia,jeddah,810,2.0,JED,810
Saudia,2019-05-09,Jeddah,London,Jeddah → London,07:10,16:10,1 stop,Standard Stopover,6513,saudia,jeddah,540,1.0,JED,540
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:00,23:35,1 stop,Standard Stopover,14676,saudia,dammam,395,1.0,DMM,395
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:05,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,15:15,17:45,non-stop,Express Flight,4174,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-09,Jeddah,London,Jeddah → London,15:55,04:25,2 stops,Multi Stopover,19172,saudia,jeddah,750,2.0,JED,750
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,non-stop,Express Flight,4423,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,06:55,09:30,non-stop,Express Flight,3873,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-03,Jeddah,London,Jeddah → London,21:50,03:35,1 stop,Standard Stopover,7189,saudia,jeddah,345,1.0,JED,345
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,06:30,04:40,1 stop,Standard Stopover,13731,saudia,dammam,1330,1.0,DMM,1330
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,09:35,10:55,1 stop,Standard Stopover,14151,saudia,dammam,1520,1.0,DMM,1520
Flynas,2019-05-21,Abha,Dammam,Abha → Dammam,11:40,13:55,non-stop,Express Flight,4667,flynas,abha,135,0.0,AHB,135
Saudia,2019-03-21,Jeddah,London,Jeddah → London,19:10,04:25,2 stops,No Meal,8834,saudia,jeddah,1995,2.0,JED,1995
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,20:25,19:10,1 stop,Standard Stopover,11467,saudia,dammam,1365,1.0,DMM,1365
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,08:45,16:45,1 stop,Standard Stopover,12395,saudia,medina,480,1.0,MED,480
Saudia,2019-05-21,Jeddah,London,Jeddah → London,17:15,00:55,1 stop,Standard Stopover,7858,saudia,jeddah,460,1.0,JED,460
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,20:20,22:55,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,20:25,09:45,1 stop,No Meal,13469,saudia,dammam,800,1.0,DMM,800
Saudia,2019-03-06,Jeddah,London,Jeddah → London,14:30,17:35,non-stop,Express Flight,7673,saudia,jeddah,185,0.0,JED,185
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:00,18:00,1 stop,Standard Stopover,14151,saudia,dammam,1500,1.0,DMM,1500
Saudia,2019-06-24,Jeddah,London,Jeddah → London,15:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1295,1.0,JED,1295
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:40,12:35,2 stops,Multi Stopover,13014,saudia,jeddah,1615,2.0,JED,1615
Saudia,2019-05-09,Jeddah,London,Jeddah → London,13:00,19:00,1 stop,No Meal,12373,saudia,jeddah,360,1.0,JED,360
Saudia,2019-05-18,Jeddah,London,Jeddah → London,10:00,19:00,1 stop,No Meal,11399,saudia,jeddah,540,1.0,JED,540
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,non-stop,Express Flight,3971,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-27,Jeddah,London,Jeddah → London,06:00,21:00,1 stop,No Meal,6007,saudia,jeddah,900,1.0,JED,900
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,10:30,22:55,1 stop,Standard Stopover,6383,saudia,riyadh,745,1.0,RUH,745
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,08:30,11:20,non-stop,Express Flight,5740,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-15,Medina,Cairo,Medina → Cairo,13:15,14:45,non-stop,No Baggage,1965,saudia,medina,90,0.0,MED,90
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:10,21:20,2 stops,No Meal,5935,saudia,jeddah,850,2.0,JED,850
Saudia,2019-04-06,Dammam,Riyadh,Dammam → Riyadh,09:35,12:20,non-stop,Express Flight,4174,saudia,dammam,165,0.0,DMM,165
Saudia,2019-03-21,Jeddah,London,Jeddah → London,04:45,13:20,1 stop,Standard Stopover,7738,saudia,jeddah,515,1.0,JED,515
Saudia,2019-05-24,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,10441,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,21:05,22:25,non-stop,Express Flight,3100,saudia,medina,80,0.0,MED,80
Saudia,2019-06-06,Jeddah,London,Jeddah → London,17:30,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,1530,1.0,JED,1530
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:00,18:50,1 stop,Standard Stopover,9135,saudia,dammam,1550,1.0,DMM,1550
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,16:50,18:30,1 stop,Standard Stopover,7893,saudia,dammam,1540,1.0,DMM,1540
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,17:00,23:35,1 stop,Standard Stopover,12121,saudia,dammam,395,1.0,DMM,395
Saudia,2019-06-09,Jeddah,London,Jeddah → London,14:10,17:10,non-stop,Express Flight,6094,saudia,jeddah,180,0.0,JED,180
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,non-stop,Express Flight,4423,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,20:35,07:40,1 stop,No Meal,7832,saudia,riyadh,665,1.0,RUH,665
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,11:30,14:20,non-stop,Express Flight,5403,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,No Baggage,3841,saudia,dammam,145,0.0,DMM,145
Saudia,2019-03-21,Jeddah,London,Jeddah → London,10:45,04:25,2 stops,Multi Stopover,11093,saudia,jeddah,1060,2.0,JED,1060
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-27,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,09:35,19:10,1 stop,Standard Stopover,11467,saudia,dammam,575,1.0,DMM,575
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,07:10,12:40,1 stop,Standard Stopover,6111,saudia,dammam,330,1.0,DMM,330
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,17:00,10:55,1 stop,No Meal,8066,saudia,dammam,1075,1.0,DMM,1075
Saudia,2019-03-27,Jeddah,London,Jeddah → London,04:45,21:00,1 stop,Standard Stopover,7258,saudia,jeddah,975,1.0,JED,975
Saudia,2019-03-27,Jeddah,London,Jeddah → London,05:10,08:00,non-stop,Express Flight,4729,saudia,jeddah,170,0.0,JED,170
Saudia,2019-03-06,Jeddah,London,Jeddah → London,09:10,18:50,1 stop,Standard Stopover,15135,saudia,jeddah,580,1.0,JED,580
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,09:25,01:20,2 stops,Multi Stopover,12718,saudia,dammam,955,2.0,DMM,955
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,02:55,04:20,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED,85
