Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code
Saudia,2019-03-03,Jeddah,London,Jeddah → London,02:00,07:45,5h 45m,1 stop,Standard Stopover,9257,saudia,jeddah,345,1.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,3h 5m,non-stop,No Meal,4030,saudia,riyadh,185,0.0,RUH
Saudia,2019-05-03,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,Express Flight,4991,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:30,13:20,5h 50m,1 stop,Standard Stopover,9861,saudia,jeddah,350,1.0,JED
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,16:50,21:35,4h 45m,1 stop,Standard Stopover,10406,saudia,riyadh,285,1.0,RUH
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,No Meal,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-15,Jeddah,London,Jeddah → London,08:45,21:00,12h 15m,1 stop,Standard Stopover,7670,saudia,jeddah,735,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,20:00,04:25,8h 25m,2 stops,Multi Stopover,14300,saudia,jeddah,505,2.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,07:10,10:45,27h 35m,1 stop,Standard Stopover,8452,saudia,dammam,1655,1.0,DMM
Saudia,2019-04-06,Dammam,Riyadh,Dammam → Riyadh,14:55,17:25,2h 30m,non-stop,Express Flight,3873,saudia,dammam,150,0.0,DMM
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,08:35,17:15,8h 40m,1 stop,Standard Stopover,6853,saudia,dammam,520,1.0,DMM
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,2h 55m,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-06-03,Jeddah,London,Jeddah → London,19:15,12:35,17h 20m,1 stop,Standard Stopover,14714,saudia,jeddah,1040,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,17:15,19:50,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,09:20,14:15,4h 55m,1 stop,Standard Stopover,11465,saudia,dammam,295,1.0,DMM
Saudia,2019-04-21,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,2h 50m,non-stop,Express Flight,4591,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:15,01:30,16h 15m,1 stop,Standard Stopover,6628,saudia,jeddah,975,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,02:00,07:45,5h 45m,1 stop,Standard Stopover,8025,saudia,jeddah,345,1.0,JED
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:55,15:45,7h 50m,1 stop,Standard Stopover,6152,saudia,jeddah,470,1.0,JED
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,07:10,10:45,27h 35m,1 stop,Standard Stopover,9187,saudia,dammam,1655,1.0,DMM
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:20,10:45,14h 25m,1 stop,Standard Stopover,9187,saudia,dammam,865,1.0,DMM
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,10:00,13:45,27h 45m,2 stops,Multi Stopover,15164,saudia,dammam,1665,2.0,DMM
Saudia,2019-03-06,Jeddah,London,Jeddah → London,09:45,16:10,6h 25m,1 stop,Standard Stopover,10276,saudia,jeddah,385,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,03:50,19:00,15h 10m,1 stop,Standard Stopover,12192,saudia,jeddah,910,1.0,JED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,19:55,23:30,3h 35m,1 stop,Standard Stopover,5554,saudia,dammam,215,1.0,DMM
Saudia,2019-03-27,Jeddah,London,Jeddah → London,07:00,19:15,12h 15m,1 stop,Standard Stopover,6377,saudia,jeddah,735,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,20:30,01:35,5h 5m,1 stop,Standard Stopover,6232,saudia,jeddah,305,1.0,JED
Saudia,2019-05-09,Jeddah,London,Jeddah → London,05:10,10:05,4h 55m,1 stop,Standard Stopover,6496,saudia,jeddah,295,1.0,JED
Saudia,2019-06-24,Riyadh,Jeddah,Riyadh → Jeddah,18:15,21:20,3h 5m,non-stop,Express Flight,4823,saudia,riyadh,185,0.0,RUH
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,19:35,23:15,3h 40m,1 stop,Standard Stopover,6116,saudia,dammam,220,1.0,DMM
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,20:00,18:15,22h 15m,1 stop,No Meal,7757,saudia,dammam,1335,1.0,DMM
Saudia,2019-05-21,Jeddah,London,Jeddah → London,08:45,19:15,10h 30m,1 stop,Standard Stopover,8266,saudia,jeddah,630,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,06:55,09:30,2h 35m,non-stop,Express Flight,3873,saudia,dammam,155,0.0,DMM
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,21:10,10:05,12h 55m,1 stop,No Meal,11841,saudia,dammam,775,1.0,DMM
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,15:30,18:05,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:30,19:15,7h 45m,1 stop,Standard Stopover,15898,saudia,jeddah,465,1.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,17:00,21:05,28h 5m,1 stop,Standard Stopover,14151,saudia,dammam,1685,1.0,DMM
Saudia,2019-06-09,Jeddah,London,Jeddah → London,16:00,04:25,12h 25m,1 stop,No Meal,10577,saudia,jeddah,745,1.0,JED
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,06:10,08:55,2h 45m,non-stop,Express Flight,4441,saudia,riyadh,165,0.0,RUH
Saudia,2019-04-06,Jeddah,London,Jeddah → London,11:30,12:35,25h 5m,1 stop,No Meal,5177,saudia,jeddah,1505,1.0,JED
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,2h 35m,non-stop,Express Flight,4460,saudia,dammam,155,0.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,08:00,21:00,13h,1 stop,Standard Stopover,13727,saudia,jeddah,780,1.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,16:00,12:35,20h 35m,1 stop,Standard Stopover,14714,saudia,jeddah,1235,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,21:25,19:00,21h 35m,2 stops,No Meal,10588,saudia,jeddah,1295,2.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,09:00,18:50,9h 50m,1 stop,No Meal,7438,saudia,jeddah,590,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,20:40,09:25,12h 45m,1 stop,Standard Stopover,12677,saudia,jeddah,765,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,18:15,19:00,24h 45m,1 stop,Standard Stopover,14714,saudia,jeddah,1485,1.0,JED
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,12:00,13:30,1h 30m,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:35,21:20,13h 45m,2 stops,Multi Stopover,6494,saudia,jeddah,825,2.0,JED
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,16:15,20:35,4h 20m,1 stop,Standard Stopover,5607,saudia,riyadh,260,1.0,RUH
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,22:50,21:20,22h 30m,1 stop,Standard Stopover,25735,saudia,riyadh,1350,1.0,RUH
Saudia,2019-05-03,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:05,2h 55m,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-21,Medina,Cairo,Medina → Cairo,21:05,22:25,1h 20m,non-stop,Express Flight,2050,saudia,medina,80,0.0,MED
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,08:50,23:15,14h 25m,1 stop,Standard Stopover,12127,saudia,riyadh,865,1.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,18:15,01:30,7h 15m,1 stop,Standard Stopover,13377,saudia,jeddah,435,1.0,JED
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-04-24,Jeddah,London,Jeddah → London,06:00,09:10,3h 10m,non-stop,Express Flight,6216,saudia,jeddah,190,0.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,18:05,21:10,3h 5m,non-stop,Express Flight,8456,saudia,jeddah,185,0.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,19:10,12:35,17h 25m,2 stops,Multi Stopover,15129,saudia,jeddah,1045,2.0,JED
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,16:55,07:40,14h 45m,1 stop,Standard Stopover,13817,saudia,riyadh,885,1.0,RUH
Saudia,2019-05-06,Jeddah,London,Jeddah → London,07:25,13:35,6h 10m,1 stop,Standard Stopover,6296,saudia,jeddah,370,1.0,JED
Saudia,2019-03-21,Dammam,Riyadh,Dammam → Riyadh,14:15,16:45,2h 30m,non-stop,Express Flight,5170,saudia,dammam,150,0.0,DMM
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,No Baggage,3919,saudia,riyadh,175,0.0,RUH
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:05,2h 55m,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-24,Jeddah,London,Jeddah → London,10:00,04:25,18h 25m,1 stop,No Meal,10262,saudia,jeddah,1105,1.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,14:05,12:35,22h 30m,2 stops,Multi Stopover,13882,saudia,jeddah,1350,2.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,13:00,21:00,8h,1 stop,Standard Stopover,13587,saudia,jeddah,480,1.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,00:20,04:25,28h 5m,1 stop,No Meal,11848,saudia,jeddah,1685,1.0,JED
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,10:00,23:45,13h 45m,1 stop,Standard Stopover,11678,saudia,medina,825,1.0,MED
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,18:25,21:20,2h 55m,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,No Baggage,3919,saudia,riyadh,175,0.0,RUH
Flynas,2019-06-12,Abha,Dammam,Abha → Dammam,17:45,20:05,2h 20m,non-stop,Express Flight,11982,flynas,abha,140,0.0,AHB
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,09:35,18:00,8h 25m,1 stop,No Meal,10703,saudia,dammam,505,1.0,DMM
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,18:55,23:35,28h 40m,1 stop,No Meal,10844,saudia,dammam,1720,1.0,DMM
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,18:55,19:50,24h 55m,1 stop,No Meal,10844,saudia,dammam,1495,1.0,DMM
Saudia,2019-06-27,Medina,Cairo,Medina → Cairo,16:55,18:25,1h 30m,non-stop,Express Flight,3175,saudia,medina,90,0.0,MED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,08:00,19:15,11h 15m,1 stop,Standard Stopover,9929,saudia,jeddah,675,1.0,JED
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,14:05,19:10,5h 5m,1 stop,Standard Stopover,19225,saudia,riyadh,305,1.0,RUH
Saudia,2019-05-24,Medina,Cairo,Medina → Cairo,05:45,07:15,1h 30m,non-stop,Express Flight,2017,saudia,medina,90,0.0,MED
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,11:40,12:15,24h 35m,1 stop,No Meal,7832,saudia,riyadh,1475,1.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,06:30,09:20,26h 50m,1 stop,No Meal,9663,saudia,dammam,1610,1.0,DMM
Saudia,2019-06-09,Jeddah,London,Jeddah → London,11:40,21:00,9h 20m,1 stop,Standard Stopover,7005,saudia,jeddah,560,1.0,JED
Saudia,2019-05-12,Medina,Cairo,Medina → Cairo,02:35,04:05,1h 30m,non-stop,Express Flight,3175,saudia,medina,90,0.0,MED
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,14:35,15:20,24h 45m,1 stop,Standard Stopover,5006,saudia,dammam,1485,1.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,08:45,19:15,10h 30m,1 stop,Standard Stopover,9526,saudia,jeddah,630,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,05:30,19:00,13h 30m,2 stops,Multi Stopover,13292,saudia,jeddah,810,2.0,JED
Saudia,2019-05-09,Jeddah,London,Jeddah → London,21:50,03:35,5h 45m,1 stop,Standard Stopover,6058,saudia,jeddah,345,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,05:15,07:40,26h 25m,3 stops,General Flight,10493,saudia,jeddah,1585,3.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,16:30,22:35,6h 5m,1 stop,No Meal,10844,saudia,dammam,365,1.0,DMM
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,09:35,21:05,11h 30m,1 stop,Standard Stopover,10953,saudia,dammam,690,1.0,DMM
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,12:00,16h,1 stop,No Meal,10844,saudia,dammam,960,1.0,DMM
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:25,09:45,13h 20m,1 stop,No Meal,10539,saudia,dammam,800,1.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,Multi Stopover,13292,saudia,jeddah,1375,2.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,06:00,09:10,3h 10m,non-stop,Express Flight,6741,saudia,jeddah,190,0.0,JED
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:00,09:20,13h 20m,1 stop,Standard Stopover,14571,saudia,dammam,800,1.0,DMM
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,08:25,18:15,9h 50m,1 stop,Standard Stopover,14781,saudia,dammam,590,1.0,DMM
Saudia,2019-05-18,Medina,Cairo,Medina → Cairo,16:55,18:25,1h 30m,non-stop,Express Flight,3838,saudia,medina,90,0.0,MED
Saudia,2019-06-18,Jeddah,London,Jeddah → London,14:05,17:55,3h 50m,non-stop,Express Flight,5201,saudia,jeddah,230,0.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,07:55,15:45,7h 50m,1 stop,Standard Stopover,8759,saudia,jeddah,470,1.0,JED
Saudia,2019-04-24,Jeddah,London,Jeddah → London,07:00,12:55,5h 55m,1 stop,Standard Stopover,6195,saudia,jeddah,355,1.0,JED
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,19:30,20:45,1h 15m,non-stop,Express Flight,3100,saudia,medina,75,0.0,MED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,17:55,22:50,4h 55m,1 stop,Standard Stopover,5975,saudia,jeddah,295,1.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,14:05,23:35,9h 30m,1 stop,No Meal,10844,saudia,dammam,570,1.0,DMM
Saudia,2019-05-27,Jeddah,London,Jeddah → London,20:55,04:25,7h 30m,1 stop,Standard Stopover,16079,saudia,jeddah,450,1.0,JED
Flynas,2019-05-27,Abha,Dammam,Abha → Dammam,08:20,10:35,2h 15m,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB
Saudia,2019-05-03,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,2h 30m,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM
Saudia,2019-06-15,Jeddah,London,Jeddah → London,19:15,12:35,17h 20m,1 stop,No Meal,10262,saudia,jeddah,1040,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,09:35,23:35,14h,1 stop,Standard Stopover,12692,saudia,dammam,840,1.0,DMM
Flynas,2019-06-01,Abha,Dammam,Abha → Dammam,07:55,10:15,2h 20m,non-stop,Express Flight,3850,flynas,abha,140,0.0,AHB
Saudia,2019-05-18,Jeddah,London,Jeddah → London,08:00,04:25,20h 25m,1 stop,No Meal,12373,saudia,jeddah,1225,1.0,JED
Saudia,2019-03-21,Medina,Cairo,Medina → Cairo,13:55,15:25,1h 30m,non-stop,Express Flight,3100,saudia,medina,90,0.0,MED
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,19:30,22:15,2h 45m,non-stop,Express Flight,4878,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-09,Jeddah,London,Jeddah → London,19:10,19:00,23h 50m,2 stops,Multi Stopover,15129,saudia,jeddah,1430,2.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,08:55,21:00,12h 5m,1 stop,Standard Stopover,9845,saudia,jeddah,725,1.0,JED
Saudia,2019-05-01,Riyadh,Jeddah,Riyadh → Jeddah,01:30,04:15,2h 45m,non-stop,Express Flight,4077,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-21,Jeddah,London,Jeddah → London,07:30,19:00,11h 30m,1 stop,Standard Stopover,9315,saudia,jeddah,690,1.0,JED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,14:05,23:35,9h 30m,1 stop,Standard Stopover,14781,saudia,dammam,570,1.0,DMM
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,16:50,16:55,5m,2 stops,Multi Stopover,17327,saudia,medina,5,2.0,MED
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,17:00,19:50,2h 50m,non-stop,Express Flight,9481,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,05:10,19:45,38h 35m,2 stops,No Meal,8938,saudia,jeddah,2315,2.0,JED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,5h 30m,1 stop,Standard Stopover,14388,saudia,dammam,330,1.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,20:30,23:00,26h 30m,1 stop,Standard Stopover,5704,saudia,jeddah,1590,1.0,JED
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,07:45,10:40,2h 55m,non-stop,Express Flight,3898,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,02:55,04:25,1h 30m,non-stop,Express Flight,5678,saudia,medina,90,0.0,MED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,07:35,12:00,4h 25m,1 stop,Standard Stopover,6937,saudia,jeddah,265,1.0,JED
Saudia,2019-03-21,Medina,Cairo,Medina → Cairo,19:05,20:30,1h 25m,non-stop,Express Flight,2754,saudia,medina,85,0.0,MED
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,22:45,00:10,1h 25m,non-stop,No Baggage,2647,saudia,medina,85,0.0,MED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,06:20,10:20,4h,1 stop,Standard Stopover,4226,saudia,dammam,240,1.0,DMM
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,07:45,10:40,2h 55m,non-stop,Express Flight,4239,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-27,Jeddah,London,Jeddah → London,23:30,04:35,5h 5m,1 stop,Standard Stopover,9165,saudia,jeddah,305,1.0,JED
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,19:55,22:35,2h 40m,non-stop,Express Flight,18308,saudia,riyadh,160,0.0,RUH
Saudia,2019-03-21,Jeddah,London,Jeddah → London,07:05,15:30,8h 25m,1 stop,Standard Stopover,14486,saudia,jeddah,505,1.0,JED
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,04:55,07:45,2h 50m,non-stop,Express Flight,4282,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-27,Jeddah,London,Jeddah → London,08:00,21:00,13h,1 stop,Standard Stopover,13587,saudia,jeddah,780,1.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,11:30,21:00,9h 30m,1 stop,Standard Stopover,13587,saudia,jeddah,570,1.0,JED
Saudia,2019-03-27,Jeddah,London,Jeddah → London,08:00,04:25,20h 25m,1 stop,No Meal,6645,saudia,jeddah,1225,1.0,JED
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,2h 40m,non-stop,Express Flight,4423,saudia,riyadh,160,0.0,RUH
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,17:25,23:25,30h,2 stops,Multi Stopover,11518,saudia,riyadh,1800,2.0,RUH
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,13:55,04:45,14h 50m,1 stop,Standard Stopover,13759,saudia,dammam,890,1.0,DMM
Saudia,2019-06-18,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,2h 40m,non-stop,Express Flight,3625,saudia,riyadh,160,0.0,RUH
Saudia,2019-03-15,Dammam,Riyadh,Dammam → Riyadh,05:30,08:20,2h 50m,non-stop,Express Flight,4148,saudia,dammam,170,0.0,DMM
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,5613,saudia,riyadh,155,0.0,RUH
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,10:00,10:00,24h,2 stops,Multi Stopover,14298,saudia,dammam,1440,2.0,DMM
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,08:00,21:20,13h 20m,1 stop,No Meal,7832,saudia,riyadh,800,1.0,RUH
Saudia,2019-05-21,Jeddah,London,Jeddah → London,08:35,18:10,9h 35m,1 stop,Standard Stopover,6442,saudia,jeddah,575,1.0,JED
Saudia,2019-04-01,Medina,Cairo,Medina → Cairo,02:55,04:20,1h 25m,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,18:55,04:40,9h 45m,1 stop,No Meal,7064,saudia,dammam,585,1.0,DMM
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,17:00,09:45,16h 45m,1 stop,Standard Stopover,14151,saudia,dammam,1005,1.0,DMM
Saudia,2019-06-24,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,2h 45m,non-stop,Express Flight,3419,saudia,riyadh,165,0.0,RUH
Saudia,2019-03-09,Jeddah,London,Jeddah → London,17:25,04:25,11h,1 stop,Standard Stopover,15554,saudia,jeddah,660,1.0,JED
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,00:30,08:45,8h 15m,1 stop,Standard Stopover,13859,saudia,riyadh,495,1.0,RUH
Saudia,2019-03-15,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,Express Flight,3847,saudia,dammam,140,0.0,DMM
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,15:50,20:15,4h 25m,1 stop,Standard Stopover,7657,saudia,riyadh,265,1.0,RUH
Saudia,2019-05-09,Jeddah,London,Jeddah → London,07:05,07:40,24h 35m,2 stops,Multi Stopover,13547,saudia,jeddah,1475,2.0,JED
Saudia,2019-05-27,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-06-15,Jeddah,London,Jeddah → London,06:45,04:25,21h 40m,2 stops,Multi Stopover,13376,saudia,jeddah,1300,2.0,JED
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,20:05,21:40,1h 35m,non-stop,Express Flight,2227,saudia,medina,95,0.0,MED
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,2h 40m,non-stop,Express Flight,3971,saudia,riyadh,160,0.0,RUH
Saudia,2019-06-27,Jeddah,London,Jeddah → London,09:15,01:30,16h 15m,1 stop,Standard Stopover,6628,saudia,jeddah,975,1.0,JED
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,21:10,10:05,12h 55m,1 stop,Standard Stopover,13584,saudia,dammam,775,1.0,DMM
Saudia,2019-03-21,Dammam,Riyadh,Dammam → Riyadh,06:55,09:35,2h 40m,non-stop,Express Flight,4148,saudia,dammam,160,0.0,DMM
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,06:30,18:15,11h 45m,1 stop,Standard Stopover,14571,saudia,dammam,705,1.0,DMM
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,No Baggage,3841,saudia,dammam,140,0.0,DMM
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,06:00,08:45,2h 45m,non-stop,No Meal,5198,saudia,riyadh,165,0.0,RUH
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,04:55,07:45,2h 50m,non-stop,Express Flight,3383,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-06,Jeddah,London,Jeddah → London,11:00,14:15,3h 15m,non-stop,No Meal,7202,saudia,jeddah,195,0.0,JED
Saudia,2019-04-03,Jeddah,London,Jeddah → London,21:05,00:20,3h 15m,non-stop,Express Flight,5021,saudia,jeddah,195,0.0,JED
Saudia,2019-05-03,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,2h 45m,non-stop,Express Flight,4239,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-27,Jeddah,London,Jeddah → London,19:30,12:35,17h 5m,2 stops,Multi Stopover,15129,saudia,jeddah,1025,2.0,JED
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,07:00,09:40,2h 40m,non-stop,Express Flight,21520,saudia,riyadh,160,0.0,RUH
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:35,08:50,3h 15m,non-stop,Express Flight,7673,saudia,jeddah,195,0.0,JED
Saudia,2019-06-18,Riyadh,Jeddah,Riyadh → Jeddah,20:00,22:50,2h 50m,non-stop,Express Flight,4823,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-01,Jeddah,London,Jeddah → London,07:05,19:00,11h 55m,1 stop,No Meal,15190,saudia,jeddah,715,1.0,JED
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,08:25,22:35,14h 10m,1 stop,Standard Stopover,14781,saudia,dammam,850,1.0,DMM
