Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
2,6/05/2019,1,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1,In-flight meal not included,11841
2,15/06/2019,0,1,DEL → BOM → COK,02:15,12:35,10h 20m,1,No info,18371
0,01/03/2019,4,2,BLR → PNQ → DEL,10:20,18:15,7h 55m,1,No info,23267
2,1/05/2019,1,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1,No info,13067
0,21/06/2019,3,4,MAA → CCU,22:05,00:25 22 Jun,2h 20m,0,No info,5277
1,27/05/2019,0,1,DEL → HYD → BOM → COK,17:15,07:40 28 May,14h 25m,2,No info,13879
0,9/04/2019,1,Banglore,CCU → BLR,17:15,19:50,2h 35m,0,No info,4174
1,9/05/2019,0,1,DEL → AMD → BOM → COK,19:45,19:15 10 May,23h 30m,2,No info,10178
2,12/06/2019,0,1,DEL → LKO → BOM → COK,11:45,04:25 13 Jun,16h 40m,2,No info,13882
1,21/05/2019,4,0,BLR → DEL,19:30,22:15,2h 45m,0,No info,4878
1,27/06/2019,4,0,BLR → DEL,09:45,12:35,2h 50m,0,No info,4668
2,21/05/2019,1,Banglore,CCU → BOM → BLR,20:00,22:35 22 May,26h 35m,1,In-flight meal not included,10844
3,27/06/2019,0,1,DEL → BOM → COK,08:45,21:00,12h 15m,1,No info,7005
2,21/05/2019,0,1,DEL → BOM → COK,02:15,12:35,10h 20m,1,In-flight meal not included,12898
1,15/06/2019,0,1,DEL → BOM → COK,03:50,19:15,15h 25m,1,No info,9929
2,1/06/2019,0,1,DEL → BOM → COK,10:00,19:00,9h,1,No info,14714
1,21/04/2019,0,1,DEL → COK,05:10,08:00,2h 50m,0,No info,6094
2,06/03/2019,4,2,BLR → BOM → DEL,11:40,23:00,11h 20m,1,No info,16736
2,3/04/2019,4,0,BLR → DEL,11:10,14:05,2h 55m,0,No info,7229
3,18/05/2019,0,1,DEL → BOM → COK,04:55,12:35,7h 40m,1,No info,8882
3,9/05/2019,0,1,DEL → BOM → COK,08:00,19:00,11h,1,No info,10197
0,12/05/2019,1,Banglore,CCU → BLR,20:20,22:55,2h 35m,0,No info,4804
0,3/03/2019,0,1,DEL → BOM → COK,07:30,13:20,5h 50m,1,No info,13628
1,27/05/2019,0,1,DEL → COK,14:40,17:50,3h 10m,0,No info,6216
1,21/05/2019,0,1,DEL → TRV → COK,05:15,06:50 22 May,25h 35m,1,No info,7480
1,12/06/2019,1,Banglore,CCU → DEL → BLR,10:00,16:15,6h 15m,1,No info,11936
0,18/03/2019,3,4,MAA → CCU,08:20,10:35,2h 15m,0,No info,3859
2,12/05/2019,1,Banglore,CCU → BOM → BLR,20:00,10:05 13 May,14h 5m,1,In-flight meal not included,8586
1,01/03/2019,4,2,BLR → DEL,21:10,00:05 02 Mar,2h 55m,0,No info,21730
0,1/06/2019,0,1,DEL → BOM → COK,17:10,01:30 02 Jun,8h 20m,1,No info,6628
1,1/05/2019,1,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 02 May,19h 55m,2,No info,10151
2,21/05/2019,1,Banglore,CCU → DEL → BLR,17:00,14:25 22 May,21h 25m,1,No info,11467
0,15/06/2019,0,1,DEL → BLR → COK,05:10,10:05,4h 55m,1,No info,7010
2,3/04/2019,4,0,BLR → DEL,17:45,20:45,3h,0,No info,7229
0,09/03/2019,4,2,BLR → DEL,13:10,16:10,3h,0,No info,8033
2,18/05/2019,4,0,BLR → DEL,11:10,14:05,2h 55m,0,No info,7229
0,9/06/2019,1,Banglore,CCU → PNQ → BLR,21:00,02:15 10 Jun,5h 15m,1,No info,6911
2,27/06/2019,0,1,DEL → ATQ → BOM → COK,20:00,19:00 28 Jun,23h,2,No info,14300
1,9/06/2019,1,Banglore,CCU → DEL → COK → BLR,07:00,01:20 10 Jun,18h 20m,2,No info,13033
0,24/05/2019,4,0,BLR → DEL,04:00,06:50,2h 50m,0,No info,3943
0,09/03/2019,4,2,BLR → DEL,09:35,12:30,2h 55m,0,No info,6205
0,6/03/2019,0,1,DEL → BOM → COK,11:30,21:00,9h 30m,1,No info,14871
2,18/05/2019,2,3,BOM → HYD,02:55,04:20,1h 25m,0,No info,5678
3,1/06/2019,0,1,DEL → BOM → COK,11:30,19:15,7h 45m,1,No info,16108
2,06/03/2019,4,2,BLR → BOM → DEL,20:35,09:30 07 Mar,12h 55m,1,No info,17261
0,12/05/2019,4,0,BLR → DEL,05:55,08:35,2h 40m,0,No info,3311
0,12/04/2019,1,Banglore,CCU → BLR,11:30,14:05,2h 35m,0,No info,4174
0,9/06/2019,4,0,BLR → DEL,16:55,19:45,2h 50m,0,No info,4823
1,09/03/2019,4,2,BLR → COK → DEL,22:00,13:20 13 Mar,15h 20m,1,No info,8425
2,15/05/2019,4,0,BLR → DEL,11:10,14:05,2h 55m,0,No info,7229
2,9/06/2019,0,1,DEL → BOM → COK,10:35,19:35,9h,1,No info,5281
2,9/03/2019,0,1,DEL → BOM → COK,08:00,04:25 10 Mar,20h 25m,1,No info,17549
3,3/06/2019,0,1,DEL → BOM → COK,08:00,21:00,13h,1,No info,13797
0,12/04/2019,4,0,BLR → DEL,08:30,11:20,2h 50m,0,No info,4823
1,3/06/2019,0,1,DEL → BLR → COK,17:40,09:35 04 Jun,15h 55m,1,No info,7258
3,3/03/2019,0,1,DEL → BOM → COK,12:50,01:35 04 Mar,12h 45m,1,No info,18192
1,1/05/2019,1,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 02 May,19h 25m,2,No info,13899
2,9/05/2019,1,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1,In-flight meal not included,10844
2,12/05/2019,1,Banglore,CCU → DEL → BLR,09:35,09:45 13 May,24h 10m,1,No info,14151
3,6/03/2019,0,1,DEL → BOM → COK,15:15,01:35 07 Mar,10h 20m,1,No info,15147
2,15/06/2019,4,0,BLR → DEL,07:45,10:40,2h 55m,0,No info,3898
0,15/05/2019,0,1,DEL → HYD → COK,05:05,16:10,11h 5m,1,No info,6818
2,15/05/2019,1,Banglore,CCU → BOM → BLR,16:30,12:00 16 May,19h 30m,1,No info,14781
4,21/05/2019,1,Banglore,CCU → IXR → DEL → BLR,15:10,23:30,8h 20m,2,No info,5192
2,27/06/2019,0,1,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2,No info,14441
2,24/05/2019,1,Banglore,CCU → DEL → BLR,20:25,21:05 25 May,24h 40m,1,No info,14151
0,18/05/2019,1,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1,No info,4226
1,27/05/2019,0,1,DEL → CCU → BOM → COK,20:15,19:15 28 May,23h,2,No info,13381
3,15/06/2019,0,1,DEL → BOM → COK,04:55,19:00,14h 5m,1,No info,10678
2,27/03/2019,0,1,DEL → BOM → COK,11:30,18:50,7h 20m,1,No info,12242
2,21/06/2019,2,3,BOM → HYD,02:55,04:20,1h 25m,0,In-flight meal not included,4995
2,1/06/2019,0,1,DEL → BOM → COK,20:55,04:25 02 Jun,7h 30m,1,In-flight meal not included,10262
0,15/04/2019,1,Banglore,CCU → BLR,22:20,00:40 16 Apr,2h 20m,0,No check-in baggage included,3841
2,9/05/2019,1,Banglore,CCU → BOM → BLR,20:00,12:00 10 May,16h,1,In-flight meal not included,9663
0,18/04/2019,1,Banglore,CCU → BLR,11:30,14:05,2h 35m,0,No info,5224
3,18/05/2019,0,1,DEL → BOM → COK,07:05,19:15,12h 10m,1,No info,14533
0,24/05/2019,2,3,BOM → HYD,22:45,00:15 25 May,1h 30m,0,No info,2017
2,12/06/2019,4,0,BLR → DEL,18:55,22:00,3h 5m,0,In-flight meal not included,5769
3,21/03/2019,0,1,DEL → BOM → COK,10:45,18:50,8h 5m,1,No info,11622
0,3/04/2019,4,0,BLR → DEL,18:55,21:50,2h 55m,0,No info,4823
2,21/03/2019,4,2,BLR → BOM → DEL,14:05,11:25 19 Mar,21h 20m,1,In-flight meal not included,7832
3,24/06/2019,0,1,DEL → BOM → COK,07:30,19:15,11h 45m,1,No info,9001
0,27/06/2019,2,3,BOM → HYD,12:00,13:30,1h 30m,0,No info,2754
2,24/05/2019,4,0,BLR → DEL,07:10,10:10,3h,0,No info,7229
0,9/03/2019,0,1,DEL → TRV → COK,21:05,01:45 10 Mar,4h 40m,1,No info,6937
1,6/06/2019,1,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 Jun,15h 20m,2,No info,13033
0,3/05/2019,4,0,BLR → DEL,05:55,08:35,2h 40m,0,No info,3625
2,27/06/2019,0,1,DEL → IDR → BOM → COK,21:25,19:00 28 Jun,21h 35m,2,No info,13292
1,12/03/2019,4,2,BLR → BOM → NAG → DEL,08:50,10:15 13 Mar,25h 25m,2,No info,12778
0,1/06/2019,1,Banglore,CCU → BLR,14:55,17:25,2h 30m,0,No check-in baggage included,3841
0,18/03/2019,2,3,BOM → HYD,21:20,22:45,1h 25m,0,No info,2227
0,9/05/2019,1,Banglore,CCU → PNQ → BLR,08:35,17:15,8h 40m,1,No info,6171
1,12/05/2019,1,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 13 May,19h 55m,2,No info,10676
2,24/06/2019,0,1,DEL → JAI → BOM → COK,19:30,12:35 25 Jun,17h 5m,2,No info,13014
0,18/03/2019,2,3,BOM → HYD,02:30,04:00,1h 30m,0,No info,2754
1,27/03/2019,0,1,DEL → HYD → BOM → COK,17:15,07:40 28 Mar,14h 25m,2,No info,8367
2,3/04/2019,0,1,DEL → BOM → COK,02:15,04:25 04 Apr,26h 10m,1,In-flight meal not included,5177
0,18/04/2019,1,Banglore,CCU → BLR,17:10,19:40,2h 30m,0,No info,4174
3,15/05/2019,0,1,DEL → BOM → COK,08:45,19:00,10h 15m,1,No info,9794
3,27/05/2019,0,1,DEL → HYD → COK,09:45,16:10,6h 25m,1,No info,10486
3,21/05/2019,0,1,DEL → BOM → COK,08:00,19:15,11h 15m,1,No info,15058
0,27/04/2019,1,Banglore,CCU → BLR,22:15,00:50 28 Apr,2h 35m,0,No info,4804
2,6/03/2019,0,1,DEL → BOM → COK,16:00,19:45 07 Mar,27h 45m,1,No info,17024
2,12/05/2019,1,Banglore,CCU → AMD → BLR,16:40,00:15 13 May,7h 35m,1,No info,8855
1,9/06/2019,0,1,DEL → BOM → COK,21:00,07:40 10 Jun,10h 40m,1,No info,8372
2,24/06/2019,2,3,BOM → HYD,02:55,04:20,1h 25m,0,In-flight meal not included,4050
2,12/05/2019,4,0,BLR → DEL,11:10,14:05,2h 55m,0,No info,7229
0,18/03/2019,2,3,BOM → HYD,05:45,07:05,1h 20m,0,No check-in baggage included,2385
2,24/06/2019,4,0,BLR → DEL,11:40,14:30,2h 50m,0,No info,3898
0,03/03/2019,4,2,BLR → DEL,01:30,04:15,2h 45m,0,No info,6860
0,27/05/2019,0,1,DEL → MAA → COK,06:05,11:20,5h 15m,1,No info,6749
1,21/05/2019,1,Banglore,CCU → VNS → DEL → BLR,14:30,23:15,8h 45m,2,No info,15107
2,15/06/2019,0,1,DEL → JAI → BOM → COK,09:40,04:25 16 Jun,18h 45m,2,In-flight meal not included,10368
2,21/03/2019,4,2,BLR → BOM → DEL,07:00,21:20,14h 20m,1,In-flight meal not included,7832
0,27/05/2019,2,3,BOM → HYD,13:15,14:45,1h 30m,0,No check-in baggage included,2385
0,24/06/2019,1,Banglore,CCU → BLR,14:25,16:55,2h 30m,0,No info,4804
1,21/03/2019,0,1,DEL → AMD → BOM → COK,16:40,19:15 22 Mar,26h 35m,2,No info,8236
0,27/03/2019,0,1,DEL → BOM → COK,11:30,21:00,9h 30m,1,No info,6416
2,9/06/2019,0,1,DEL → BOM → COK,11:30,19:00,7h 30m,1,In-flight meal not included,10262
2,9/06/2019,0,1,DEL → BOM → COK,22:50,19:00 10 Jun,20h 10m,1,No info,14714
0,1/04/2019,1,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1,No info,7646
1,1/06/2019,0,1,DEL → MAA → COK,20:40,09:25 02 Jun,12h 45m,1,No info,7480
1,27/05/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No info,11982
3,18/05/2019,0,1,DEL → BOM → COK,10:35,19:15,8h 40m,1,No info,8309
2,9/06/2019,0,1,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2,In-flight meal not included,13344
1,1/04/2019,1,Banglore,CCU → HYD → BLR,19:00,09:50 02 Apr,14h 50m,1,No info,4227
1,21/03/2019,0,1,DEL → JAI → BOM → COK,12:00,07:40 22 Mar,19h 40m,2,No info,9706
0,6/05/2019,2,3,BOM → HYD,13:15,14:45,1h 30m,0,No info,2017
0,12/06/2019,0,1,DEL → HYD → COK,08:35,22:30,13h 55m,1,No info,6442
2,15/06/2019,4,0,BLR → DEL,18:55,22:00,3h 5m,0,No info,8016
0,1/04/2019,0,1,DEL → HYD → COK,06:50,12:10,5h 20m,1,No info,5298
1,21/05/2019,4,0,BLR → DEL,17:00,19:35,2h 35m,0,No info,4878
2,24/06/2019,0,1,DEL → BOM → COK,14:00,04:25 25 Jun,14h 25m,1,In-flight meal not included,10262
0,12/05/2019,1,Banglore,CCU → HYD → BLR,04:50,09:50,5h,1,No info,4176
0,15/06/2019,0,1,DEL → BOM → COK,11:25,01:30 16 Jun,14h 5m,1,No info,5883
3,6/06/2019,0,1,DEL → BOM → COK,10:00,19:00,9h,1,No info,12717
0,12/05/2019,3,4,MAA → CCU,07:55,10:15,2h 20m,0,No info,3850
0,27/05/2019,3,4,MAA → CCU,19:35,21:55,2h 20m,0,No info,3597
0,9/05/2019,2,3,BOM → HYD,13:15,14:45,1h 30m,0,No check-in baggage included,2175
4,12/04/2019,4,0,BLR → DEL,23:55,02:45 13 Apr,2h 50m,0,No info,7080
2,1/04/2019,1,Banglore,CCU → BOM → BLR,21:10,08:15 02 Apr,11h 5m,1,In-flight meal not included,8849
2,12/06/2019,1,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1,In-flight meal not included,9899
1,15/06/2019,4,0,BLR → DEL,07:00,09:40,2h 40m,0,No info,4878
3,9/05/2019,0,1,DEL → BOM → COK,07:30,19:15,11h 45m,1,No info,7787
0,3/05/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No info,3597
2,1/04/2019,0,1,DEL → BOM → COK,10:35,19:35,9h,1,No info,5281
1,15/05/2019,1,Banglore,CCU → DEL → BLR,20:20,18:50 16 May,22h 30m,1,No info,9345
0,24/06/2019,0,1,DEL → HYD → COK,11:55,22:30,10h 35m,1,No info,6442
0,6/06/2019,0,1,DEL → BOM → COK,09:15,21:00,11h 45m,1,No info,6838
0,3/06/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No info,3597
0,21/03/2019,2,3,BOM → HYD,05:45,07:05,1h 20m,0,No info,3173
3,3/06/2019,0,1,DEL → BOM → COK,18:15,01:30 04 Jun,7h 15m,1,No info,13377
2,9/05/2019,1,Banglore,CCU → DEL → BLR,20:25,18:00 10 May,21h 35m,1,In-flight meal not included,9314
3,9/03/2019,0,1,DEL → HYD → COK,13:15,22:20,9h 5m,1,No info,9856
1,21/05/2019,0,1,DEL → BOM → COK,08:00,19:15,11h 15m,1,No info,8372
2,1/04/2019,1,Banglore,CCU → BOM → BLR,18:55,18:15 02 Apr,23h 20m,1,In-flight meal not included,7064
0,1/05/2019,1,Banglore,CCU → BLR,22:15,00:50 02 May,2h 35m,0,No info,4804
2,27/05/2019,0,1,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2,In-flight meal not included,13029
0,24/05/2019,0,1,DEL → HYD → COK,14:20,22:30,8h 10m,1,No info,7640
2,01/03/2019,4,2,BLR → BOM → DEL,08:00,15:15,7h 15m,1,No info,22270
1,1/04/2019,4,0,BLR → DEL,21:05,23:55,2h 50m,0,No info,4441
2,27/05/2019,0,1,DEL → BOM → COK,09:00,04:25 28 May,19h 25m,1,In-flight meal not included,12898
2,1/04/2019,1,Banglore,CCU → BOM → BLR,18:55,16:20 02 Apr,21h 25m,1,In-flight meal not included,7064
2,9/06/2019,1,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1,In-flight meal not included,10844
0,9/06/2019,1,Banglore,CCU → BLR,09:00,11:25,2h 25m,0,No info,4174
2,12/06/2019,1,Banglore,CCU → BOM → BLR,16:30,20:45 13 Jun,28h 15m,1,In-flight meal not included,8529
0,21/05/2019,4,0,BLR → DEL,22:10,01:00 22 May,2h 50m,0,No info,3625
0,21/05/2019,4,0,BLR → DEL,00:30,03:25,2h 55m,0,No info,3419
0,24/05/2019,3,4,MAA → CCU,05:15,07:40,2h 25m,0,No info,3850
1,24/05/2019,1,Banglore,CCU → BOM → COK → BLR,16:50,13:45 25 May,20h 55m,2,No info,12802
0,6/03/2019,0,1,DEL → MAA → COK,15:55,21:55,6h,1,No info,9748
0,3/06/2019,0,1,DEL → BOM → COK,17:10,01:30 04 Jun,8h 20m,1,No info,6104
0,21/06/2019,4,0,BLR → DEL,21:15,00:15 22 Jun,3h,0,No info,3943
0,3/06/2019,0,1,DEL → HYD → COK,06:50,16:10,9h 20m,1,No info,7514
2,06/03/2019,4,2,BLR → DEL,19:55,22:35,2h 40m,0,No info,18308
1,6/03/2019,2,3,BOM → GOI → PNQ → HYD,21:10,16:55,4h 15m,2,No info,17327
1,27/03/2019,0,1,DEL → HYD → BOM → COK,13:05,07:40 28 Mar,18h 35m,2,No info,8892
3,27/05/2019,0,1,DEL → BOM → COK,10:20,19:00,8h 40m,1,No info,9794
0,1/04/2019,4,0,BLR → DEL,00:30,03:25,2h 55m,0,No info,4423
2,24/05/2019,1,Banglore,CCU → BOM → BLR,20:00,20:45 25 May,24h 45m,1,In-flight meal not included,10844
2,9/05/2019,0,1,DEL → BOM → COK,18:15,19:00 10 May,24h 45m,1,No info,15554
1,1/05/2019,3,4,MAA → CCU,17:45,20:05,2h 20m,0,No info,11982
0,3/06/2019,2,3,BOM → HYD,06:25,07:55,1h 30m,0,No info,4049
0,24/03/2019,1,Banglore,CCU → BLR,14:20,16:55,2h 35m,0,No info,5618
1,27/06/2019,0,1,DEL → CCU → BOM → COK,20:15,19:15 28 Jun,23h,2,No info,13591
3,27/05/2019,0,1,DEL → BOM → COK,10:00,01:30 28 May,15h 30m,1,No info,9508
0,18/06/2019,3,4,MAA → CCU,09:45,12:00,2h 15m,0,No check-in baggage included,3543
2,18/04/2019,4,0,BLR → DEL,18:55,22:00,3h 5m,0,No info,7229
1,18/06/2019,4,0,BLR → DEL,11:30,14:20,2h 50m,0,No info,4668
2,21/05/2019,1,Banglore,CCU → BOM → BLR,14:05,10:05 22 May,20h,1,No info,14388
2,15/05/2019,1,Banglore,CCU → BOM → BLR,18:55,12:00 16 May,17h 5m,1,In-flight meal not included,10844
1,9/06/2019,0,1,DEL → MAA → COK,20:40,09:25 10 Jun,12h 45m,1,No info,7690
2,21/05/2019,1,Banglore,CCU → DEL → BLR,09:35,09:45 22 May,24h 10m,1,No info,13067
0,3/04/2019,2,3,BOM → HYD,05:45,07:15,1h 30m,0,No check-in baggage included,1965
2,9/03/2019,0,1,DEL → BOM → COK,16:00,18:50 10 Mar,26h 50m,1,No info,16289
1,12/05/2019,1,Banglore,CCU → DEL → BLR,20:30,08:55 13 May,12h 25m,1,No info,10203
2,6/05/2019,1,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1,No info,15149
1,21/05/2019,1,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1,No info,9345
0,18/05/2019,2,3,BOM → HYD,05:45,07:15,1h 30m,0,No info,2017
1,15/05/2019,1,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1,No info,9345
1,6/05/2019,1,Banglore,CCU → MAA → BLR,14:35,15:20 07 May,24h 45m,1,No info,6528
3,3/03/2019,0,1,DEL → BOM → COK,07:00,13:20,6h 20m,1,No info,15603
2,24/06/2019,0,1,DEL → NAG → BOM → COK,06:45,04:25 25 Jun,21h 40m,2,No info,13376
0,27/06/2019,0,1,DEL → MAA → COK,06:05,11:20,5h 15m,1,No info,5583
2,9/06/2019,0,1,DEL → BOM → COK,16:00,19:00 10 Jun,27h,1,In-flight meal not included,10577
1,15/05/2019,0,1,DEL → JAI → BOM → COK,12:00,07:40 16 May,19h 40m,2,No info,10651
2,12/06/2019,1,Banglore,CCU → BOM → BLR,14:05,04:40 13 Jun,14h 35m,1,In-flight meal not included,7594
4,1/05/2019,1,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1,No info,6857
0,27/04/2019,4,0,BLR → DEL,13:00,15:50,2h 50m,0,No info,4423
2,12/06/2019,0,1,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2,In-flight meal not included,13344
0,27/04/2019,4,0,BLR → DEL,21:10,00:05 28 Apr,2h 55m,0,No info,3971
2,24/06/2019,0,1,DEL → BOM → COK,09:00,19:00,10h,1,No info,18371
2,27/03/2019,0,1,DEL → AMD → BOM → COK,19:10,04:25 29 Mar,33h 15m,2,In-flight meal not included,6643
3,6/03/2019,0,1,DEL → BOM → COK,11:30,19:15,7h 45m,1,No info,15077
1,1/05/2019,4,0,BLR → DEL,10:00,12:45,2h 45m,0,No info,6121
0,3/03/2019,2,3,BOM → HYD,13:10,14:30,1h 20m,0,No info,5755
1,9/04/2019,0,1,DEL → MAA → COK,20:40,09:25 10 Apr,12h 45m,1,No info,4487
0,21/05/2019,0,1,DEL → PNQ → COK,08:45,13:15,4h 30m,1,No check-in baggage included,5158
2,1/05/2019,1,Banglore,CCU → BOM → BLR,20:00,04:40 02 May,8h 40m,1,In-flight meal not included,8586
1,1/06/2019,2,3,BOM → HYD,06:20,07:40,1h 20m,0,No info,3100
2,9/05/2019,2,3,BOM → HYD,02:55,04:20,1h 25m,0,In-flight meal not included,3210
2,9/05/2019,0,1,DEL → BOM → COK,19:15,12:35 10 May,17h 20m,1,In-flight meal not included,12373
3,3/03/2019,0,1,DEL → BOM → COK,06:40,18:50,12h 10m,1,No info,15135
2,27/06/2019,0,1,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2,No info,13292
0,6/06/2019,2,3,BOM → HYD,13:15,14:45,1h 30m,0,No info,2017
2,12/06/2019,0,1,DEL → NAG → BOM → COK,14:35,12:35 13 Jun,22h,2,In-flight meal not included,10919
1,6/03/2019,2,3,BOM → DEL → HYD,21:55,22:55 07 Mar,25h,1,No info,12395
0,21/06/2019,3,4,MAA → CCU,09:45,12:00,2h 15m,0,No check-in baggage included,3543
2,6/05/2019,2,3,BOM → HYD,19:35,21:05,1h 30m,0,In-flight meal not included,2228
1,21/03/2019,0,1,DEL → AMD → BOM → COK,19:45,19:15 22 Mar,23h 30m,2,No info,8236
4,3/06/2019,0,1,DEL → BLR → COK,16:45,06:35 04 Jun,13h 50m,1,No info,11410
2,21/05/2019,0,1,DEL → AMD → BOM → COK,23:05,12:35 22 May,13h 30m,2,No info,15129
2,24/06/2019,1,Banglore,CCU → BLR,15:20,17:55,2h 35m,0,No info,3514
2,6/06/2019,1,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1,In-flight meal not included,13469
0,9/04/2019,4,0,BLR → DEL,21:15,00:15 10 Apr,3h,0,No info,3943
1,03/03/2019,4,2,BLR → DEL,21:10,00:05 04 Mar,2h 55m,0,No info,7608
1,27/05/2019,4,0,BLR → DEL,10:00,12:45,2h 45m,0,No info,6961
3,1/06/2019,0,1,DEL → BOM → COK,09:15,19:00,9h 45m,1,No info,12042
6,01/03/2019,4,2,BLR → BOM → DEL,05:45,12:25,6h 40m,1,Business class,62427
1,09/03/2019,4,2,BLR → VGA → HYD → DEL,10:30,21:25,10h 55m,2,No info,9586
0,1/06/2019,3,4,MAA → CCU,08:20,10:35,2h 15m,0,No check-in baggage included,3543
2,9/06/2019,0,1,DEL → LKO → BOM → COK,09:25,12:35 10 Jun,27h 10m,2,No info,13882
2,24/05/2019,1,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1,No info,8781
4,12/06/2019,1,Banglore,CCU → IXR → DEL → BLR,15:10,23:30,8h 20m,2,No info,5192
0,27/03/2019,0,1,DEL → HYD → COK,06:40,22:20,15h 40m,1,No info,6442
2,6/05/2019,0,1,DEL → BOM → COK,22:50,12:35 07 May,13h 45m,1,No info,15554
2,21/05/2019,1,Banglore,CCU → BOM → BLR,18:55,16:20 22 May,21h 25m,1,In-flight meal not included,10844
0,3/04/2019,2,3,BOM → HYD,12:00,13:30,1h 30m,0,No info,2754
3,21/05/2019,0,1,DEL → BOM → COK,14:00,21:00,7h,1,No info,14067
2,27/04/2019,0,1,DEL → AMD → COK,07:25,13:35,6h 10m,1,No info,5140
0,9/05/2019,0,1,DEL → BOM → COK,10:35,01:30 10 May,14h 55m,1,No info,8330
2,3/03/2019,2,3,BOM → HYD,19:35,21:05,1h 30m,0,No info,5678
2,12/03/2019,4,2,BLR → BOM → DEL,22:55,18:25 13 Mar,19h 30m,1,In-flight meal not included,11087
2,01/03/2019,4,2,BLR → DEL,20:55,23:50,2h 55m,0,No info,18558
0,1/03/2019,2,3,BOM → HYD,02:30,04:00,1h 30m,0,No info,16000
0,6/05/2019,4,0,BLR → DEL,21:10,00:05 07 May,2h 55m,0,No check-in baggage included,3573
3,15/05/2019,0,1,DEL → BOM → COK,12:50,01:30 16 May,12h 40m,1,No info,7670
2,24/06/2019,0,1,DEL → AMD → BOM → COK,23:05,19:00 25 Jun,19h 55m,2,No info,12819
1,15/05/2019,4,0,BLR → DEL,17:00,19:35,2h 35m,0,No info,4878
2,27/06/2019,0,1,DEL → IDR → BOM → COK,21:25,19:00 28 Jun,21h 35m,2,In-flight meal not included,11507
4,6/06/2019,0,1,DEL → BLR → COK,07:55,13:25,5h 30m,1,No info,8759
2,12/06/2019,0,1,DEL → BOM → COK,17:30,19:00 13 Jun,25h 30m,1,In-flight meal not included,10262
1,21/05/2019,0,1,DEL → HYD → MAA → COK,07:05,09:25 22 May,26h 20m,2,No info,10975
2,6/06/2019,0,1,DEL → BOM → COK,19:15,04:25 07 Jun,9h 10m,1,In-flight meal not included,10262
3,27/06/2019,0,1,DEL → BOM → COK,12:50,21:00,8h 10m,1,In-flight meal not included,6007
0,21/03/2019,3,4,MAA → CCU,11:35,14:00,2h 25m,0,No info,3858
0,27/06/2019,0,1,DEL → HYD → COK,14:20,22:30,8h 10m,1,No info,6412
1,21/04/2019,1,Banglore,CCU → BLR,14:15,16:45,2h 30m,0,No info,6245
1,9/06/2019,0,1,DEL → AMD → BOM → COK,19:45,19:15 10 Jun,23h 30m,2,No info,9968
3,9/03/2019,0,1,DEL → BOM → COK,02:15,12:55,10h 40m,1,In-flight meal not included,18260
0,03/03/2019,4,2,BLR → DEL,18:25,21:20,2h 55m,0,No info,8855
2,24/05/2019,1,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1,In-flight meal not included,10844
0,27/05/2019,3,4,MAA → CCU,08:20,10:35,2h 15m,0,No info,3597
2,6/05/2019,1,Banglore,CCU → DEL → BLR,17:00,21:05 07 May,28h 5m,1,No info,13067
2,12/03/2019,4,2,BLR → BOM → DEL,16:55,10:45 13 Mar,17h 50m,1,No info,13817
1,12/03/2019,4,2,BLR → BOM → DEL,06:45,23:15,16h 30m,1,No info,11602
2,9/05/2019,1,Banglore,CCU → BOM → BLR,16:30,18:15 10 May,25h 45m,1,No info,13941
2,15/05/2019,1,Banglore,CCU → DEL → BLR,20:25,19:10 16 May,22h 45m,1,No info,14151
0,15/05/2019,4,0,BLR → DEL,04:00,06:50,2h 50m,0,No info,3943
2,12/05/2019,1,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1,In-flight meal not included,10844
0,18/06/2019,2,3,BOM → HYD,05:45,07:15,1h 30m,0,No info,2753
